Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1779877027,100,,Aggregated,2.300000,0.000000,1200,4100,5100,6000,7800,12000,14000,15000,17000,17000,17000,265,0,1200,3279.9039952980806,36.11033299966948,17138.483999999153,479.1245283018868
1779877028,100,,Aggregated,1.600000,0.000000,1200,4100,5100,6000,8900,13000,15000,15000,18000,18000,18000,269,0,1200,3354.7700110074047,18.383582999376813,18008.914958001697,475.7769516728625
1779877029,100,,Aggregated,2.000000,0.000000,1200,4100,5300,6000,8900,13000,15000,16000,18000,18000,18000,274,0,1200,3378.6196450839293,18.383582999376813,18008.914958001697,470.8029197080292
1779877030,100,,Aggregated,2.200000,0.000000,1200,4100,5300,6000,9400,13000,15000,17000,20000,20000,20000,275,0,1200,3440.654488647268,18.383582999376813,20438.201625001966,470.70545454545453
1779877031,100,,Aggregated,2.200000,0.000000,1200,4100,5400,6000,9400,13000,15000,17000,20000,20000,20000,276,0,1200,3455.544188717398,18.383582999376813,20438.201625001966,470.84057971014494
1779877032,100,,Aggregated,2.200000,0.000000,1200,4100,5400,6000,9400,13000,15000,17000,20000,20000,20000,276,0,1200,3455.544188717398,18.383582999376813,20438.201625001966,470.84057971014494
1779877033,100,,Aggregated,3.000000,0.000000,1200,4100,5300,6000,9400,13000,15000,17000,20000,20000,20000,277,1,1200,3444.3469891769037,18.383582999376813,20438.201625001966,469.14079422382673
1779877034,100,,Aggregated,3.000000,0.000000,1200,4100,5400,6000,9500,14000,15000,18000,20000,20000,20000,279,2,1200,3491.5281321720668,18.383582999376813,20438.201625001966,467.36917562724017
1779877035,100,,Aggregated,3.000000,0.000000,1200,4100,5400,6100,9700,14000,16000,20000,21000,21000,21000,280,2,1200,3553.309616375033,18.383582999376813,20790.343709002627,467.51428571428573
1779877036,100,,Aggregated,2.700000,0.200000,1200,4100,5400,6100,9700,14000,16000,20000,21000,21000,21000,281,2,1200,3577.747605284734,18.383582999376813,20790.343709002627,467.65836298932385
1779877037,100,,Aggregated,2.700000,0.200000,1200,4100,5400,6100,9700,14000,16000,20000,21000,21000,21000,281,2,1200,3577.747605284734,18.383582999376813,20790.343709002627,467.65836298932385
1779877038,100,,Aggregated,2.200000,0.200000,1200,4100,5400,6100,9700,14000,17000,20000,23000,23000,23000,283,3,1200,3633.4302104028466,2.3726249964965973,22911.299833998783,466.14840989399295
1779877039,100,,Aggregated,1.700000,0.200000,1200,4200,5400,6100,10000,14000,20000,23000,30000,30000,30000,285,4,1200,3797.366458049151,2.3726249964965973,30136.079042000347,540.1087719298246
1779877040,100,,Aggregated,1.400000,0.200000,1500,4400,6000,6400,13000,20000,30000,30000,30000,30000,30000,297,10,1500,4487.50940194617,2.3726249964965973,30212.008708000212,886.7003367003367
1779877041,100,,Aggregated,1.400000,0.300000,1500,4400,6000,6400,13000,20000,30000,30000,30000,30000,30000,299,10,1500,4457.639404973294,2.3726249964965973,30212.008708000212,880.7692307692307
1779877042,100,,Aggregated,1.400000,0.300000,1500,4400,6000,6400,13000,20000,30000,30000,30000,30000,30000,300,10,1300,4442.81709279005,2.3726249964965973,30212.008708000212,877.8333333333334
1779877043,100,,Aggregated,2.200000,1.000000,1500,4400,6000,6500,14000,22000,30000,30000,30000,30000,30000,306,15,1500,4748.347703307241,2.3726249964965973,30212.008708000212,1141.7058823529412
1779877044,100,,Aggregated,2.200000,1.000000,1600,4400,6000,6600,14000,23000,30000,30000,30000,30000,30000,308,15,1500,4846.918934399403,2.3726249964965973,30212.008708000212,1137.3831168831168
1779877045,100,,Aggregated,2.400000,1.000000,1500,4400,6000,6600,14000,23000,30000,30000,30000,30000,30000,310,17,1500,4817.153490467792,2.3726249964965973,30212.008708000212,1130.0451612903225
1779877046,100,,Aggregated,2.400000,1.000000,1500,4400,6000,6600,14000,23000,30000,30000,30000,30000,30000,310,17,1500,4817.153490467792,2.3726249964965973,30212.008708000212,1130.0451612903225
