Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1779873061,50,,Aggregated,4.000000,0.000000,290,540,1100,2600,5800,7500,8500,8800,8900,8900,8900,171,0,290,1454.8924089121692,21.494000000529923,8917.925124998874,430.57894736842104
1779873062,50,,Aggregated,5.500000,0.000000,310,650,1500,2400,5800,7500,8500,8800,8900,8900,8900,177,0,310,1480.8444941580524,21.494000000529923,8917.925124998874,430.79661016949154
1779873063,50,,Aggregated,5.500000,0.000000,370,660,1500,2400,5800,7500,8500,8800,8900,8900,8900,178,0,310,1479.9210501346813,21.494000000529923,8917.925124998874,430.86516853932585
1779873064,50,,Aggregated,5.500000,0.000000,370,660,1500,2400,5800,7500,8500,8800,8900,8900,8900,178,0,310,1479.9210501346813,21.494000000529923,8917.925124998874,430.86516853932585
1779873065,50,,Aggregated,5.500000,0.000000,370,660,1500,2400,5800,7500,8500,8800,8900,8900,8900,178,0,310,1479.9210501346813,21.494000000529923,8917.925124998874,430.86516853932585
1779873066,50,,Aggregated,11.800000,0.000000,380,660,1600,2600,5800,7500,8500,8800,8900,8900,8900,180,0,370,1526.213536383168,21.494000000529923,8917.925124998874,430.93333333333334
1779873067,50,,Aggregated,11.800000,0.000000,380,660,1600,2600,5800,7500,8500,8800,8900,8900,8900,180,0,370,1526.213536383168,21.494000000529923,8917.925124998874,430.93333333333334
1779873068,50,,Aggregated,11.800000,0.000000,380,660,1600,2600,5800,7500,8500,8800,8900,8900,8900,180,0,370,1526.213536383168,21.494000000529923,8917.925124998874,430.93333333333334
1779873069,50,,Aggregated,11.800000,0.000000,380,660,1600,2600,5800,7500,8500,8800,8900,8900,8900,180,0,370,1526.213536383168,21.494000000529923,8917.925124998874,430.93333333333334
1779873070,50,,Aggregated,12.000000,0.000000,380,770,1600,2900,6000,7800,8600,8900,9000,9000,9000,182,0,380,1604.3660108020508,21.494000000529923,9014.534709000145,431.0659340659341
1779873071,50,,Aggregated,12.000000,0.000000,380,770,1600,2900,6000,7800,8600,8900,9000,9000,9000,182,0,380,1604.3660108020508,21.494000000529923,9014.534709000145,431.0659340659341
1779873072,50,,Aggregated,6.900000,0.000000,380,900,2300,3500,6600,8300,8900,9900,11000,11000,11000,184,0,380,1700.9611581031254,21.494000000529923,11056.763917000353,431.1304347826087
1779873073,50,,Aggregated,6.900000,0.000000,380,900,2300,3500,6600,8300,8900,9900,11000,11000,11000,184,0,380,1700.9611581031254,21.494000000529923,11056.763917000353,431.1304347826087
1779873074,50,,Aggregated,1.000000,0.000000,380,1000,2300,3600,6800,8500,9900,13000,13000,13000,13000,188,0,380,1846.6026288083513,5.0883329968201,13104.888707999635,428.96276595744683
1779873075,50,,Aggregated,0.600000,0.000000,380,1000,2400,3900,7500,8800,13000,14000,15000,15000,15000,192,0,380,2037.099548005055,4.835542000364512,15127.759499999229,426.8854166666667
1779873076,50,,Aggregated,0.600000,0.000000,380,1000,2400,3900,7500,8800,13000,14000,15000,15000,15000,192,0,380,2037.099548005055,4.835542000364512,15127.759499999229,426.8854166666667
1779873077,50,,Aggregated,1.000000,0.000000,380,1000,2600,4600,7800,9000,14000,15000,18000,18000,18000,195,0,380,2187.5270139331783,4.835542000364512,17723.90712500055,427.07179487179485
1779873078,50,,Aggregated,1.400000,0.000000,390,1100,2900,4600,8300,9900,14000,18000,18000,18000,18000,197,0,390,2271.4740897206475,4.835542000364512,17780.871707996994,427.1421319796954
1779873079,50,,Aggregated,1.200000,0.000000,390,1100,3100,4600,8300,11000,15000,18000,18000,18000,18000,198,0,390,2351.350145873574,4.835542000364512,18086.93320800012,427.22222222222223
1779873080,50,,Aggregated,1.500000,0.000000,390,1100,3100,4600,8300,11000,15000,18000,18000,18000,18000,200,1,380,2327.890234619845,2.217707999079721,18086.93320800012,422.95
1779873081,50,,Aggregated,1.700000,0.000000,380,1100,3000,4600,8300,9900,14000,18000,18000,18000,18000,205,1,380,2301.22012849253,2.217707999079721,18086.93320800012,416.89756097560974
1779873082,50,,Aggregated,1.700000,0.000000,380,1100,3000,4600,8300,9900,14000,18000,18000,18000,18000,205,1,380,2301.22012849253,2.217707999079721,18086.93320800012,416.89756097560974
1779873083,50,,Aggregated,1.700000,0.000000,380,1100,3000,4600,8300,9900,14000,18000,18000,18000,18000,205,1,380,2301.22012849253,2.217707999079721,18086.93320800012,416.89756097560974
1779873084,50,,Aggregated,2.300000,0.100000,390,1100,3100,4600,8300,11000,14000,18000,18000,18000,18000,206,1,380,2349.0019292425736,2.217707999079721,18086.93320800012,417.0242718446602
1779873085,50,,Aggregated,2.300000,0.100000,390,1100,3100,4600,8300,11000,14000,18000,18000,18000,18000,206,1,380,2349.0019292425736,2.217707999079721,18086.93320800012,417.0242718446602
1779873086,50,,Aggregated,2.300000,0.100000,390,1100,3100,4600,8300,11000,14000,18000,18000,18000,18000,206,1,380,2349.0019292425736,2.217707999079721,18086.93320800012,417.0242718446602
1779873087,50,,Aggregated,2.300000,0.100000,390,1100,3100,4600,8300,11000,14000,18000,18000,18000,18000,206,1,380,2349.0019292425736,2.217707999079721,18086.93320800012,417.0242718446602
1779873088,50,,Aggregated,1.400000,0.100000,380,1100,3100,4600,8300,11000,14000,18000,18000,18000,18000,210,1,380,2339.701881580827,2.217707999079721,18086.93320800012,411.1904761904762
1779873089,50,,Aggregated,1.400000,0.100000,380,1000,3000,4500,8300,11000,14000,18000,18000,18000,18000,216,1,380,2275.323779740625,2.217707999079721,18086.93320800012,399.76851851851853
1779873090,50,,Aggregated,1.100000,0.100000,380,1000,2900,4500,8300,11000,14000,18000,18000,18000,18000,220,1,370,2234.0541093135143,2.217707999079721,18086.93320800012,392.5
1779873091,50,,Aggregated,1.100000,0.100000,380,1000,2900,4500,8300,11000,14000,18000,18000,18000,18000,220,1,370,2234.0541093135143,2.217707999079721,18086.93320800012,392.5
1779873092,50,,Aggregated,1.100000,0.100000,380,1000,2900,4500,8300,11000,14000,18000,18000,18000,18000,220,1,370,2234.0541093135143,2.217707999079721,18086.93320800012,392.5
1779873093,50,,Aggregated,1.100000,0.100000,380,1000,2900,4500,8300,11000,14000,18000,18000,18000,18000,220,1,370,2234.0541093135143,2.217707999079721,18086.93320800012,392.5
1779873094,50,,Aggregated,1.100000,0.100000,380,1000,2900,4500,8300,11000,14000,18000,18000,18000,18000,220,1,370,2234.0541093135143,2.217707999079721,18086.93320800012,392.5
1779873095,50,,Aggregated,1.500000,0.000000,370,1000,2600,3900,7800,9900,14000,18000,18000,18000,18000,221,1,370,2223.9700701672987,2.217707999079721,18086.93320800012,390.7239819004525
1779873096,50,,Aggregated,1.500000,0.000000,370,1000,2600,3900,7800,9900,14000,18000,18000,18000,18000,221,1,370,2223.9700701672987,2.217707999079721,18086.93320800012,390.7239819004525
1779873097,50,,Aggregated,1.400000,0.000000,370,1000,2600,3900,7800,9900,14000,18000,18000,18000,18000,222,1,310,2213.9612999548394,2.023083001404302,18086.93320800012,388.963963963964
1779873098,50,,Aggregated,1.400000,0.000000,370,1000,2600,3900,7800,9900,14000,18000,18000,18000,18000,222,1,310,2213.9612999548394,2.023083001404302,18086.93320800012,388.963963963964
1779873099,50,,Aggregated,1.400000,0.000000,370,1000,2600,3900,7800,9900,14000,18000,18000,18000,18000,222,1,310,2213.9612999548394,2.023083001404302,18086.93320800012,388.963963963964
1779873100,50,,Aggregated,1.400000,0.000000,370,1000,2600,3900,7800,9900,14000,18000,18000,18000,18000,222,1,310,2213.9612999548394,2.023083001404302,18086.93320800012,388.963963963964
1779873101,50,,Aggregated,1.200000,0.000000,310,1000,2600,3900,7800,9900,14000,18000,18000,18000,18000,224,3,290,2194.21828295078,2.023083001404302,18086.93320800012,385.49107142857144
1779873102,50,,Aggregated,1.200000,0.000000,310,1000,2600,3900,7800,9900,14000,18000,18000,18000,18000,224,3,290,2194.21828295078,2.023083001404302,18086.93320800012,385.49107142857144
1779873103,50,,Aggregated,1.200000,0.000000,310,1000,2600,3900,7800,9900,14000,18000,18000,18000,18000,224,3,290,2194.21828295078,2.023083001404302,18086.93320800012,385.49107142857144
1779873104,50,,Aggregated,1.200000,0.000000,310,1000,2600,3900,7800,9900,14000,18000,18000,18000,18000,224,3,290,2194.21828295078,2.023083001404302,18086.93320800012,385.49107142857144
1779873105,50,,Aggregated,1.200000,0.000000,310,1000,2600,3900,7800,9900,14000,18000,18000,18000,18000,224,3,290,2194.21828295078,2.023083001404302,18086.93320800012,385.49107142857144
1779873106,50,,Aggregated,1.200000,0.000000,310,1000,2600,3900,7800,9900,14000,18000,18000,18000,18000,224,3,290,2194.21828295078,2.023083001404302,18086.93320800012,385.49107142857144
1779873108,50,,Aggregated,0.400000,0.200000,290,1000,2600,3600,7800,9900,14000,18000,18000,18000,18000,226,3,290,2175.153863039701,2.023083001404302,18086.93320800012,382.07964601769913
1779873109,50,,Aggregated,0.400000,0.200000,290,1000,2600,3600,7800,9900,14000,18000,18000,18000,18000,226,3,290,2175.153863039701,2.023083001404302,18086.93320800012,382.07964601769913
1779873110,50,,Aggregated,0.300000,0.200000,290,900,2600,3600,7800,9900,14000,18000,18000,18000,18000,227,4,290,2165.5862426782996,2.023083001404302,18086.93320800012,380.3964757709251
1779873111,50,,Aggregated,0.400000,0.200000,290,900,2400,3600,7800,9900,14000,18000,18000,18000,18000,230,4,290,2137.394657447722,2.023083001404302,18086.93320800012,375.4347826086956
1779873112,50,,Aggregated,0.400000,0.200000,290,900,2400,3600,7500,9900,14000,18000,18000,18000,18000,232,4,290,2118.9949156076596,2.023083001404302,18086.93320800012,372.19827586206895
1779873113,50,,Aggregated,0.500000,0.300000,290,770,2400,3600,7500,9900,14000,18000,18000,18000,18000,235,4,290,2091.9901883190455,2.023083001404302,18086.93320800012,367.4468085106383
1779873114,50,,Aggregated,0.500000,0.300000,290,770,2400,3600,7500,9900,14000,18000,18000,18000,18000,235,4,290,2091.9901883190455,2.023083001404302,18086.93320800012,367.4468085106383
1779873115,50,,Aggregated,0.800000,0.100000,290,660,2400,3600,7500,9900,14000,18000,18000,18000,18000,236,4,290,2083.138380139722,2.023083001404302,18086.93320800012,365.8898305084746
1779873116,50,,Aggregated,0.800000,0.100000,290,660,2400,3600,7500,9900,14000,18000,18000,18000,18000,236,4,290,2083.138380139722,2.023083001404302,18086.93320800012,365.8898305084746
1779873117,50,,Aggregated,0.800000,0.100000,290,660,2400,3600,7500,9900,14000,18000,18000,18000,18000,236,4,290,2083.138380139722,2.023083001404302,18086.93320800012,365.8898305084746
1779873118,50,,Aggregated,0.800000,0.100000,290,660,2400,3600,7500,9900,14000,18000,18000,18000,18000,236,4,290,2083.138380139722,2.023083001404302,18086.93320800012,365.8898305084746
1779873119,50,,Aggregated,0.800000,0.100000,290,660,2400,3600,7500,9900,14000,18000,18000,18000,18000,236,4,290,2083.138380139722,2.023083001404302,18086.93320800012,365.8898305084746
1779873120,50,,Aggregated,0.800000,0.100000,290,660,2400,3600,7500,9900,14000,18000,18000,18000,18000,236,4,290,2083.138380139722,2.023083001404302,18086.93320800012,365.8898305084746
1779873121,50,,Aggregated,0.800000,0.100000,290,660,2400,3600,7500,9900,14000,18000,18000,18000,18000,236,4,290,2083.138380139722,2.023083001404302,18086.93320800012,365.8898305084746
1779873122,50,,Aggregated,1.000000,0.100000,290,660,2300,3600,7500,9900,14000,18000,18000,18000,18000,238,5,290,2065.6674315671075,2.023083001404302,18086.93320800012,362.8151260504202
1779873123,50,,Aggregated,1.000000,0.100000,290,660,2300,3600,7500,9900,14000,18000,18000,18000,18000,238,5,290,2065.6674315671075,2.023083001404302,18086.93320800012,362.8151260504202
1779873124,50,,Aggregated,1.000000,0.100000,290,660,2300,3600,7500,9900,14000,18000,18000,18000,18000,238,5,290,2065.6674315671075,2.023083001404302,18086.93320800012,362.8151260504202
1779873125,50,,Aggregated,0.600000,0.100000,280,660,2300,3500,7500,9000,14000,18000,18000,18000,18000,241,6,280,2040.0172140538298,2.023083001404302,18086.93320800012,358.298755186722
1779873126,50,,Aggregated,0.600000,0.100000,280,660,2300,3500,7500,9000,14000,18000,18000,18000,18000,241,6,280,2040.0172140538298,2.023083001404302,18086.93320800012,358.298755186722
1779873127,50,,Aggregated,0.300000,0.100000,270,650,2300,3500,7500,9000,14000,18000,18000,18000,18000,247,6,270,1990.7541454290176,2.023083001404302,18086.93320800012,349.59514170040484
1779873128,50,,Aggregated,0.500000,0.200000,270,610,2300,3500,7500,9000,14000,18000,18000,18000,18000,248,6,270,1982.8085305966424,2.023083001404302,18086.93320800012,348.18548387096774
1779873129,50,,Aggregated,1.100000,0.200000,260,540,1800,3200,7400,9000,14000,18000,18000,18000,18000,251,7,260,1959.5403961034453,2.023083001404302,18086.93320800012,344.0239043824701
1779873130,50,,Aggregated,1.100000,0.200000,260,540,1800,3200,7400,9000,14000,18000,18000,18000,18000,252,7,260,1951.778719928429,2.023083001404302,18086.93320800012,342.6587301587302
1779873131,50,,Aggregated,1.200000,0.200000,260,540,1600,3200,7400,9000,14000,18000,18000,18000,18000,253,7,260,1944.0809550591512,2.023083001404302,18086.93320800012,341.30434782608694
1779873132,50,,Aggregated,1.200000,0.200000,260,540,1600,3200,7400,9000,14000,18000,18000,18000,18000,253,7,260,1944.0809550591512,2.023083001404302,18086.93320800012,341.30434782608694
1779873133,50,,Aggregated,1.200000,0.200000,260,540,1600,3200,7400,9000,14000,18000,18000,18000,18000,253,7,260,1944.0809550591512,2.023083001404302,18086.93320800012,341.30434782608694
1779873134,50,,Aggregated,1.700000,0.300000,260,540,1600,3200,7400,9000,14000,18000,18000,18000,18000,254,8,260,1936.4361095982954,2.023083001404302,18086.93320800012,339.96062992125985
1779873135,50,,Aggregated,1.700000,0.300000,260,540,1600,3200,7400,9000,14000,18000,18000,18000,18000,254,8,260,1936.4361095982954,2.023083001404302,18086.93320800012,339.96062992125985
1779873136,50,,Aggregated,1.700000,0.300000,260,540,1600,3200,7400,9000,14000,18000,18000,18000,18000,254,8,260,1936.4361095982954,2.023083001404302,18086.93320800012,339.96062992125985
1779873137,50,,Aggregated,1.700000,0.300000,260,540,1600,3200,7400,9000,14000,18000,18000,18000,18000,254,8,260,1936.4361095982954,2.023083001404302,18086.93320800012,339.96062992125985
1779873138,50,,Aggregated,1.700000,0.300000,260,540,1600,3200,7400,9000,14000,18000,18000,18000,18000,254,8,260,1936.4361095982954,2.023083001404302,18086.93320800012,339.96062992125985
1779873139,50,,Aggregated,1.300000,0.200000,260,540,1600,3100,7400,9000,14000,18000,18000,18000,18000,256,8,250,1921.5029463045435,2.023083001404302,18086.93320800012,337.3046875
1779873140,50,,Aggregated,1.300000,0.200000,260,540,1600,3100,7400,9000,14000,18000,18000,18000,18000,256,8,250,1921.5029463045435,2.023083001404302,18086.93320800012,337.3046875
1779873141,50,,Aggregated,0.600000,0.200000,250,540,1600,3100,7400,9000,14000,18000,18000,18000,18000,259,9,250,1899.8215407180082,2.023083001404302,18086.93320800012,333.3976833976834
1779873142,50,,Aggregated,0.600000,0.100000,250,540,1500,3100,6900,8900,14000,18000,18000,18000,18000,261,9,250,1885.3151171952684,2.023083001404302,18086.93320800012,330.8429118773946
1779873143,50,,Aggregated,0.600000,0.100000,250,540,1500,3100,6900,8900,14000,18000,18000,18000,18000,261,9,250,1885.3151171952684,2.023083001404302,18086.93320800012,330.8429118773946
1779873144,50,,Aggregated,0.600000,0.100000,250,540,1500,3100,6900,8900,14000,18000,18000,18000,18000,261,9,250,1885.3151171952684,2.023083001404302,18086.93320800012,330.8429118773946
1779873145,50,,Aggregated,0.800000,0.200000,250,530,1500,3100,6900,8900,14000,18000,18000,18000,18000,262,9,250,1878.2006130914783,2.023083001404302,18086.93320800012,329.58015267175574
1779873146,50,,Aggregated,0.800000,0.200000,250,530,1500,3100,6900,8900,14000,18000,18000,18000,18000,264,10,230,1864.1371106551899,2.023083001404302,18086.93320800012,327.0833333333333
1779873147,50,,Aggregated,0.800000,0.200000,250,530,1500,3100,6900,8900,14000,18000,18000,18000,18000,264,10,230,1864.1371106551899,2.023083001404302,18086.93320800012,327.0833333333333
1779873148,50,,Aggregated,0.800000,0.200000,250,530,1500,3100,6900,8900,14000,18000,18000,18000,18000,264,10,230,1864.1371106551899,2.023083001404302,18086.93320800012,327.0833333333333
1779873149,50,,Aggregated,0.800000,0.200000,250,530,1500,3100,6900,8900,14000,18000,18000,18000,18000,264,10,230,1864.1371106551899,2.023083001404302,18086.93320800012,327.0833333333333
1779873150,50,,Aggregated,1.000000,0.200000,230,530,1500,3000,6900,8900,14000,18000,18000,18000,18000,266,11,230,1850.2344480111658,2.023083001404302,18086.93320800012,324.62406015037595
1779873151,50,,Aggregated,1.000000,0.200000,230,530,1500,3000,6900,8900,14000,18000,18000,18000,18000,266,11,230,1850.2344480111658,2.023083001404302,18086.93320800012,324.62406015037595
1779873152,50,,Aggregated,0.800000,0.200000,230,530,1500,3000,6900,8900,14000,18000,18000,18000,18000,267,12,230,1843.3343221159923,2.023083001404302,18086.93320800012,323.4082397003745
1779873153,50,,Aggregated,0.800000,0.200000,230,530,1500,3000,6900,8900,14000,18000,18000,18000,18000,267,12,230,1843.3343221159923,2.023083001404302,18086.93320800012,323.4082397003745
1779873154,50,,Aggregated,0.800000,0.200000,230,530,1500,3000,6900,8900,14000,18000,18000,18000,18000,267,12,230,1843.3343221159923,2.023083001404302,18086.93320800012,323.4082397003745
1779873155,50,,Aggregated,0.600000,0.300000,230,520,1500,3000,6900,8900,14000,18000,18000,18000,18000,268,12,230,1836.4757786267594,2.023083001404302,18086.93320800012,322.2014925373134
1779873156,50,,Aggregated,0.600000,0.300000,230,520,1500,3000,6900,8900,14000,18000,18000,18000,18000,268,12,230,1836.4757786267594,2.023083001404302,18086.93320800012,322.2014925373134
1779873157,50,,Aggregated,0.600000,0.300000,230,520,1400,3000,6900,8900,14000,18000,18000,18000,18000,270,14,230,1823.138051407296,2.023083001404302,18086.93320800012,319.81481481481484
1779873158,50,,Aggregated,0.500000,0.300000,230,510,1400,2900,6800,8900,14000,18000,18000,18000,18000,272,16,230,1809.7891104631242,2.023083001404302,18086.93320800012,317.4632352941176
1779873159,50,,Aggregated,0.400000,0.200000,230,500,1300,2900,6800,8900,14000,18000,18000,18000,18000,274,18,180,1796.7908712152216,2.023083001404302,18086.93320800012,315.1459854014599
1779873160,50,,Aggregated,0.600000,0.400000,180,500,1300,2600,6800,8900,14000,18000,18000,18000,18000,276,20,180,1783.8943879998917,2.023083001404302,18086.93320800012,312.8623188405797
1779873161,50,,Aggregated,0.600000,0.400000,180,500,1300,2600,6800,8900,14000,18000,18000,18000,18000,276,20,180,1783.8943879998917,2.023083001404302,18086.93320800012,312.8623188405797
1779873162,50,,Aggregated,1.100000,0.900000,180,500,1300,2600,6800,8900,14000,18000,18000,18000,18000,277,21,180,1777.5797703248004,2.023083001404302,18086.93320800012,311.7328519855596
1779873163,50,,Aggregated,1.100000,0.900000,170,490,1200,2600,6600,8800,14000,18000,18000,18000,18000,281,23,170,1753.3255323450837,2.023083001404302,18086.93320800012,307.29537366548044
1779873164,50,,Aggregated,1.000000,0.900000,170,490,1200,2600,6600,8800,14000,18000,18000,18000,18000,282,23,170,1747.2070651771987,2.023083001404302,18086.93320800012,306.20567375886526
1779873165,50,,Aggregated,1.400000,1.100000,170,490,1200,2600,6600,8800,14000,18000,18000,18000,18000,283,24,170,1741.3611677136673,2.023083001404302,18086.93320800012,305.12367491166077
1779873166,50,,Aggregated,1.400000,1.100000,150,490,1100,2600,6600,8800,14000,18000,18000,18000,18000,285,25,150,1729.451545480595,2.023083001404302,18086.93320800012,302.9824561403509
1779873167,50,,Aggregated,1.500000,1.100000,150,420,1100,2400,6600,8800,14000,18000,18000,18000,18000,286,26,150,1723.413189552347,2.023083001404302,18086.93320800012,301.9230769230769
1779873168,50,,Aggregated,1.500000,1.100000,150,420,1100,2400,6600,8800,14000,18000,18000,18000,18000,286,26,150,1723.413189552347,2.023083001404302,18086.93320800012,301.9230769230769
1779873169,50,,Aggregated,1.500000,1.100000,150,420,1100,2400,6600,8800,14000,18000,18000,18000,18000,286,26,150,1723.413189552347,2.023083001404302,18086.93320800012,301.9230769230769
1779873170,50,,Aggregated,1.400000,1.000000,150,420,1100,2400,6600,8800,14000,18000,18000,18000,18000,288,27,140,1711.4887829964373,2.023083001404302,18086.93320800012,299.8263888888889
1779873171,50,,Aggregated,1.200000,0.800000,140,420,1100,2400,6600,8800,14000,18000,18000,18000,18000,289,28,140,1705.9601698476658,2.023083001404302,18086.93320800012,298.78892733564015
1779873172,50,,Aggregated,1.200000,0.800000,140,420,1100,2400,6600,8800,14000,18000,18000,18000,18000,289,28,140,1705.9601698476658,2.023083001404302,18086.93320800012,298.78892733564015
1779873173,50,,Aggregated,1.200000,0.800000,140,420,1100,2400,6600,8800,14000,18000,18000,18000,18000,289,28,140,1705.9601698476658,2.023083001404302,18086.93320800012,298.78892733564015
1779873174,50,,Aggregated,1.200000,0.700000,140,420,1100,2400,6600,8800,14000,18000,18000,18000,18000,291,30,140,1694.282979676886,2.023083001404302,18086.93320800012,296.73539518900344
1779873175,50,,Aggregated,1.200000,0.700000,140,420,1100,2400,6600,8800,14000,18000,18000,18000,18000,291,30,140,1694.282979676886,2.023083001404302,18086.93320800012,296.73539518900344
1779873176,50,,Aggregated,1.200000,0.700000,140,420,1100,2400,6600,8800,14000,18000,18000,18000,18000,291,30,140,1694.282979676886,2.023083001404302,18086.93320800012,296.73539518900344
1779873177,50,,Aggregated,0.900000,0.700000,130,420,1000,2400,6600,8800,14000,18000,18000,18000,18000,293,30,130,1683.1590260340452,2.023083001404302,18086.93320800012,294.70989761092153
1779873178,50,,Aggregated,0.600000,0.500000,130,410,1000,2400,6600,8800,14000,18000,18000,18000,18000,295,31,130,1671.8038676643275,2.023083001404302,18086.93320800012,292.7118644067797
1779873179,50,,Aggregated,0.600000,0.500000,130,410,1000,2400,6600,8800,14000,18000,18000,18000,18000,295,31,130,1671.8038676643275,2.023083001404302,18086.93320800012,292.7118644067797
1779873180,50,,Aggregated,0.600000,0.500000,130,410,1000,2400,6600,8800,14000,18000,18000,18000,18000,295,31,130,1671.8038676643275,2.023083001404302,18086.93320800012,292.7118644067797
1779873181,50,,Aggregated,0.600000,0.500000,130,410,1000,2400,6600,8800,14000,18000,18000,18000,18000,295,31,130,1671.8038676643275,2.023083001404302,18086.93320800012,292.7118644067797
1779873182,50,,Aggregated,0.900000,0.500000,130,410,1000,2300,6600,8800,14000,18000,18000,18000,18000,296,31,130,1666.258000148581,2.023083001404302,18086.93320800012,291.72297297297297
1779873183,50,,Aggregated,0.900000,0.500000,130,410,1000,2300,6600,8800,14000,18000,18000,18000,18000,296,31,130,1666.258000148581,2.023083001404302,18086.93320800012,291.72297297297297
1779873184,50,,Aggregated,0.700000,0.400000,130,410,1000,2300,6600,8800,14000,18000,18000,18000,18000,297,31,130,1660.6583263265359,2.023083001404302,18086.93320800012,290.74074074074076
1779873185,50,,Aggregated,0.700000,0.400000,130,410,1000,2300,6600,8800,14000,18000,18000,18000,18000,297,31,130,1660.6583263265359,2.023083001404302,18086.93320800012,290.74074074074076
1779873186,50,,Aggregated,0.600000,0.100000,130,390,1000,2300,6600,8800,14000,18000,18000,18000,18000,299,32,130,1649.6023730568013,2.023083001404302,18086.93320800012,288.7959866220736
1779873187,50,,Aggregated,0.600000,0.100000,130,390,1000,2300,6600,8800,14000,18000,18000,18000,18000,299,32,130,1649.6023730568013,2.023083001404302,18086.93320800012,288.7959866220736
1779873188,50,,Aggregated,0.600000,0.100000,130,390,1000,2300,6600,8600,14000,15000,18000,18000,18000,301,33,130,1638.7368449700396,2.023083001404302,18086.93320800012,286.87707641196016
1779873189,50,,Aggregated,0.600000,0.100000,130,390,1000,2300,6600,8600,14000,15000,18000,18000,18000,301,33,130,1638.7368449700396,2.023083001404302,18086.93320800012,286.87707641196016
1779873190,50,,Aggregated,0.700000,0.300000,120,380,900,2300,6600,8600,14000,15000,18000,18000,18000,309,34,120,1597.103004326807,2.023083001404302,18086.93320800012,279.44983818770226
1779873191,50,,Aggregated,0.700000,0.300000,120,380,900,2300,6600,8600,14000,15000,18000,18000,18000,310,35,120,1591.9710255483346,2.023083001404302,18086.93320800012,278.5483870967742
1779873192,50,,Aggregated,0.700000,0.300000,120,380,900,2300,6600,8600,14000,15000,18000,18000,18000,310,35,120,1591.9710255483346,2.023083001404302,18086.93320800012,278.5483870967742
1779873193,50,,Aggregated,0.700000,0.300000,120,380,900,2300,6600,8600,14000,15000,18000,18000,18000,310,35,120,1591.9710255483346,2.023083001404302,18086.93320800012,278.5483870967742
1779873194,50,,Aggregated,1.400000,0.400000,120,380,900,1800,6600,8600,14000,15000,18000,18000,18000,311,36,120,1586.9570337748753,2.023083001404302,18086.93320800012,277.65273311897107
1779873195,50,,Aggregated,1.400000,0.400000,120,380,900,1800,6600,8600,14000,15000,18000,18000,18000,312,37,120,1581.9281075191846,2.023083001404302,18086.93320800012,276.7628205128205
